group3,nic_div,workers_m
741,6,0.0053823625
741,8,0.00295620625
741,10,0.03209842875
741,11,0.000797655
741,12,0.005000065000000001
741,13,0.00022549125
741,14,0.02300954
741,15,0.00107314625
741,17,0.002976165
741,18,0.0011191649999999999
741,19,0.0057094575
741,20,0.014498397499999998
741,21,0.03030346375
741,22,0.001544165
741,23,0.02217325875
741,24,0.03835918125
741,25,0.00369992125
741,26,0.02656909875
741,27,0.1047916725
741,28,0.02170499625
741,29,0.019624330000000002
741,30,0.01053820625
741,32,0.01441811625
741,33,0.66537952625
741,35,0.41287046624999996
741,36,0.0028209012499999997
741,41,0.11155808999999998
741,42,0.012225288749999999
741,43,1.39494304125
741,45,0.01729450125
741,46,0.01394709125
741,47,0.01905921625
741,49,0.0099178
741,50,0.00129338125
741,52,0.017322215
741,55,0.00701097875
741,56,0.005856422500000001
741,60,0.00127149375
741,61,0.00623406625
741,62,0.00681620875
741,68,0.00285456
741,74,0.00642582625
741,77,0.0341364925
741,78,0.005745015
741,80,0.0091100525
741,81,0.00015275749999999998
741,82,0.0011901425
741,84,0.06636737
741,85,0.0075818349999999994
741,86,0.00714856875
741,90,0.00546593125
741,95,0.32101080375
742,13,0.005915352499999999
742,16,0.0020784637499999996
742,20,0.011688889999999999
742,23,0.0043242375
742,24,0.0008726574999999999
742,25,0.00021461125
742,26,0.014760976249999998
742,27,0.023390728750000003
742,30,0.00200533625
742,33,0.03255146
742,35,0.00826168625
742,41,0.00132743875
742,43,0.098587655
742,46,0.00232534875
742,47,0.02441826125
742,52,0.00377404125
742,59,0.008220729999999999
742,60,0.0028249900000000003
742,61,0.1213341775
742,62,0.01089395875
742,74,0.00212336625
742,77,0.0023784787500000003
742,80,0.001186615
742,84,0.00009218
742,86,0.00124072
742,93,0.0006011487500000001
742,95,0.5189481425
751,1,0.013597842499999999
751,10,1.42107817625
751,11,0.03275489125
751,12,2.541863855
751,14,0.00030960875
751,23,0.0024052825
751,28,0.00136579125
751,35,0.00156642625
751,41,0.018671298750000002
751,46,0.03761253875
751,47,0.12348732125
751,52,0.019497537500000002
751,55,0.005292830000000001
751,56,0.6830748
751,82,0.01712342875
751,85,0.014899662499999997
752,2,0.029182596249999998
752,16,0.3182495225
752,17,0.056698645
752,20,0.0016858012499999999
752,23,0.0002751425
752,25,0.0023985350000000003
752,28,0.003066945
752,29,0.00040875499999999996
752,30,0.0059765025000000005
752,31,0.7815766987499999
752,41,0.0024996125
752,43,0.03201784625
752,45,0.002223855
752,46,0.0029442825
752,47,0.00968116
752,74,0.00086511125
752,95,0.0289469375
753,1,0.024705907499999995
753,10,0.0043116612499999995
753,12,0.002626625
753,13,1.1785508654166668
753,14,8.97409141
753,15,0.30079943875000004
753,22,0.01090069625
753,24,0.00143121
753,28,0.005660347499999999
753,29,0.0025880625
753,30,0.007136005
753,31,0.02209806625
753,32,0.01933840625
753,43,0.00012106
753,45,0.004637305
753,46,0.0041840175
753,47,0.06832547125
753,59,0.00401609125
753,74,0.01544091125
753,77,0.0058366074999999995
753,84,0.00031314375
753,95,0.17939383874999998
753,96,0.01614454
754,6,0.00218126375
754,10,0.011643698749999999
754,13,0.03778591
754,14,0.07644945375
754,15,0.00603882625
754,16,0.00991561
754,17,0.00620390375
754,20,0.018967400000000002
754,21,0.00908361125
754,23,0.00237185
754,24,0.0018809525
754,25,0.008101124999999999
754,26,0.014651013749999999
754,27,0.0003454825
754,28,0.0022585075
754,29,0.0032227975
754,30,0.00249066125
754,31,0.00027301875
754,32,0.000283525
754,45,0.00467446375
754,46,0.005022851249999999
754,47,0.0008099625
754,50,0.00002079625
754,51,0.00047121500000000003
754,74,0.0019215725
754,77,0.00827185
754,79,0.00014510625000000002
754,81,0.0090694225
754,90,0.00010305625
754,95,0.053285573749999995
754,96,0.0010743312499999999
811,5,0.035340215
811,6,0.0017763187499999999
811,7,0.007484942499999999
811,8,0.06595148375
811,9,0.0014103124999999999
811,10,0.0005268987500000001
811,13,0.00197483375
811,21,0.0006343125
811,23,0.07467574
811,24,0.003982375
811,25,0.0048318675
811,32,0.0028249900000000003
811,33,0.00176710875
811,35,0.000527775
811,36,0.00106562
811,41,0.0147700925
811,42,0.027566588750000003
811,43,0.0118790025
811,46,0.0021117249999999996
811,71,0.0100765375
811,78,0.00847247125
811,84,0.023191905
811,94,0.0029910725
812,5,0.0070050925
812,7,0.0039146125
812,16,0.0027128625
812,19,0.00044946875
812,22,0.00134015875
812,23,0.0219831575
812,24,0.14067390624999998
812,25,0.172452975
812,26,0.005151391250000001
812,27,0.02497082125
812,28,0.08935280500000001
812,29,0.1810648275
812,30,0.0062399824999999996
812,31,0.00080400875
812,32,0.007616428749999999
812,36,0.002579825
812,84,0.00232744125
813,6,0.0010840275
813,8,0.00179921375
813,10,0.00061566125
813,11,0.0013120949999999999
813,17,0.0019555512499999997
813,18,0.00991572
813,19,0.008157521249999999
813,20,0.130600955
813,21,0.038106326249999996
813,22,0.0014268475
813,23,0.010925501249999999
813,24,0.017661135
813,27,0.004220065
813,28,0.00424807125
813,29,0.0012812637499999998
813,32,0.00730384625
813,33,0.00075217625
813,35,0.00012743999999999999
813,36,0.0026546762499999998
813,43,0.0025211875
813,52,0.0011722512499999999
813,59,0.00027162249999999996
813,74,0.08479120124999999
813,82,0.00137599
813,84,0.005481923750000001
813,85,0.00431709625
813,86,0.0159331325
814,13,0.00175305125
814,14,0.001560835
814,15,0.006042521249999999
814,17,0.16678713375
814,18,0.017009965
814,20,0.023624904999999998
814,21,0.008098900000000001
814,22,0.25762121875
814,23,0.00405117
814,24,0.009327266249999999
814,25,0.00384735125
814,26,0.004479465
814,27,0.030043676249999998
814,28,0.00582685375
814,29,0.015289655
814,30,0.036675275
814,31,0.00235905
814,32,0.029206616249999998
814,38,0.00111283375
814,41,0.0036352875
814,45,0.013933129999999998
814,47,0.003372805
814,82,0.0051121525
814,84,0.00313276125
814,95,0.0018519687499999999
815,8,0.016083868749999997
815,10,0.00058831625
815,13,1.18111540125
815,14,0.390332745
815,15,0.22095539250000001
815,16,0.00131452875
815,18,0.00595918
815,21,0.00161893
815,22,0.000581755
815,24,0.00230579875
815,25,0.02114644125
815,27,0.004220065
815,28,0.01006693625
815,29,0.0002244925
815,31,0.0030648974999999998
815,32,0.025415548749999996
815,46,0.00338268625
815,81,0.00036382749999999995
815,84,0.00029547875
815,95,0.014793355000000001
815,96,0.0857230975
816,1,0.00964971375
816,10,0.633022715
816,11,0.00723134875
816,12,0.001351535
816,20,0.003125405
816,24,0.00234363375
816,29,0.00055848375
816,45,0.001067885
816,46,0.0154515275
816,56,0.34373951124999996
816,84,0.00040976624999999997
816,85,0.00027793
817,16,0.0909831425
817,17,0.0010096112500000002
817,18,0.000162815
817,28,0.00170771625
817,31,0.020582955
817,46,0.005987895
818,10,0.0454402725
818,11,0.0018460662499999998
818,13,0.038845741249999996
818,14,0.00151055375
818,16,0.0020526675
818,17,0.01117850875
818,18,0.013222219999999998
818,19,0.001316345
818,21,0.0037243249999999997
818,22,0.00846500625
818,23,0.11912791874999999
818,24,0.08120546125
818,25,0.03021908375
818,27,0.05934395125
818,28,0.018044576249999996
818,29,0.03877665375
818,30,0.0012426237499999998
818,31,0.00211763875
818,32,0.29743869375
818,33,0.00367238
818,35,0.01894145875
818,36,0.012621935
818,41,0.00403293875
818,43,0.0024800762499999998
818,46,0.00440573
818,47,0.021119676249999997
818,52,0.0017265524999999999
818,74,0.00028963625
818,82,0.00164483
818,84,0.019607285
818,94,0.0017652512499999999
821,9,0.00032394125
821,13,0.00091507625
821,14,0.00041143375
821,16,0.00288913375
821,20,0.01000972875
821,21,0.00189212375
821,22,0.005045508749999999
821,23,0.00035179125
821,24,0.005222989999999999
821,25,0.0502263875
821,26,0.0668867425
821,27,0.05550600625
821,28,0.0173007
821,29,0.05644815375
821,30,0.01674759125
821,31,0.00647394
821,32,0.00096315375
821,33,0.009113937499999999
821,35,0.02676440125
821,38,0.0019141574999999998
821,41,0.00189395125
821,42,0.007746555
821,43,0.0040609775
821,45,0.008212272500000001
821,46,0.0009664474999999999
821,47,0.0023345275
821,49,0.0041711975
821,50,0.00122328375
821,61,0.00007248
821,74,0.00051274375
821,77,0.013188833750000002
821,84,0.0001408475
821,90,0.0035067724999999998
821,95,0.0095234075
831,1,0.00334576625
831,5,0.00094308875
831,8,0.00132326375
831,23,0.00760923375
831,30,0.01605542
831,35,0.0013232674999999999
831,41,0.00311757125
831,42,0.0043077062499999996
831,43,0.02253662375
831,49,0.14191080374999998
831,50,0.02424776125
831,52,0.020940254999999998
831,84,0.004349225
832,1,0.07567899375
832,6,0.0007095449999999999
832,7,0.00147173625
832,8,0.0063710725
832,10,0.0520230675
832,11,0.01814697375
832,13,0.01628398875
832,14,0.025381807500000002
832,16,0.0024793512499999997
832,17,0.00385821
832,18,0.0028458012499999997
832,19,0.02081194
832,20,0.006916795
832,21,0.00887393375
832,22,0.0021615799999999998
832,23,0.02103772625
832,24,0.0054561112499999995
832,25,0.00072119875
832,26,0.0025819075
832,27,0.02905490375
832,28,0.00098941375
832,29,0.0048415225
832,30,0.008443248749999998
832,31,0.002887025
832,32,0.0009710874999999999
832,35,0.0326464225
832,36,0.04214025375
832,37,0.0009558075
832,38,0.00633561
832,41,0.016074647499999997
832,42,0.00805643875
832,43,0.0028572675
832,45,0.02044225375
832,46,0.10816934875
832,47,0.1089558625
832,49,12.5293717625
832,51,0.0031354675
832,52,0.1108617
832,53,0.10178532
832,55,0.00014204875000000002
832,56,0.042033326249999996
832,58,0.001278825
832,59,0.00896019125
832,61,0.00590784
832,62,0.0443857175
832,63,0.007304272499999999
832,64,0.026266951249999997
832,66,0.0010369975
832,69,0.00145571
832,77,0.027796873749999996
832,79,0.053822237499999995
832,80,0.0004099675
832,81,0.0014844475
832,82,0.0158274125
832,84,0.14436304125
832,85,0.188567565
832,86,0.10189542625
832,94,0.00092767875
832,95,0.00018214125
832,96,0.00228851125
832,97,0.79077917875
833,1,0.12599289624999999
833,2,0.00212842
833,3,0.00029869
833,5,0.0086661975
833,7,0.0011603924999999998
833,8,0.07078318
833,10,0.031454525
833,11,0.0035497937499999995
833,13,0.0019959775
833,14,0.00366244625
833,15,0.00237051
833,16,0.0029356125
833,17,0.00426302875
833,18,0.00835591625
833,19,0.0043041975
833,20,0.01099641875
833,21,0.00123064125
833,22,0.00481872875
833,23,0.08484431875000001
833,24,0.0262176425
833,25,0.01518286
833,27,0.0009986662500000001
833,28,0.0140581075
833,29,0.00658469625
833,31,0.00707323
833,32,0.001131465
833,33,0.0009840799999999998
833,35,0.0077574525
833,36,0.009228845000000001
833,38,0.0067312275
833,41,0.06431155375
833,42,0.04194621
833,43,0.025799091249999996
833,45,0.0019860812499999997
833,46,0.08878306
833,47,0.011546055
833,49,3.9935303925
833,50,0.0043592025
833,52,0.11304044875000001
833,53,0.006268005
833,56,0.0098615775
833,77,0.012403649999999999
833,79,0.0011300837499999999
833,84,0.032246635
833,85,0.197595725
833,86,0.00239738875
833,96,0.005114852499999999
833,97,0.013197256249999999
834,1,0.31087017875
834,5,0.006618717499999999
834,6,0.00239839
834,8,0.03187994
834,10,0.012667597499999999
834,14,0.000281985
834,20,0.0016267162500000001
834,23,0.01129266125
834,24,0.01857561625
834,25,0.0035696987499999997
834,26,0.00016212249999999998
834,27,0.0012149137499999998
834,28,0.001861805
834,29,0.00016108125000000002
834,35,0.00712528625
834,36,0.00360897625
834,38,0.0031081349999999997
834,41,0.04007204625
834,42,0.03945665125
834,43,0.1564129475
834,46,0.020903889999999998
834,47,0.0264287125
834,49,0.26991141
834,52,0.010716914999999999
834,61,0.015781701250000002
834,77,0.056226046249999995
834,79,0.0005461725
834,84,0.002138905
834,86,0.0029022574999999994
834,96,0.0031519775
834,97,0.0015669587499999998
835,2,0.00068775625
835,50,0.058325353749999996
835,52,0.00367632625
835,79,0.00020016499999999998
835,84,0.0014379537499999999
911,1,0.04934789125
911,3,0.0047225725
911,8,0.001463175
911,10,0.0618810625
911,11,0.013603556250000001
911,13,0.05464381375
911,14,0.015553649999999999
911,15,0.001449055
911,16,0.07766730250000001
911,17,0.03107645375
911,18,0.007170858749999999
911,19,0.000927745
911,20,0.053910485
911,21,0.0440910325
911,22,0.0353751
911,23,0.025063419999999996
911,24,0.0137133775
911,25,0.01724857375
911,26,0.003190125
911,27,0.00104854
911,28,0.02186049375
911,29,0.017299033749999998
911,30,0.00833246375
911,31,0.00053600625
911,32,0.0024690475
911,33,0.002141595
911,35,0.022788645
911,36,0.005956708749999999
911,37,0.00408552125
911,38,0.017830783750000002
911,41,0.007984925
911,42,0.0068264275
911,43,0.0101196625
911,45,0.0253199425
911,46,0.0667782875
911,47,0.12513979749999998
911,49,0.051846686249999996
911,51,0.025738698749999997
911,52,0.03800709375
911,53,0.00435885375
911,55,0.12558019125
911,56,0.48579666250000003
911,58,0.00176076375
911,59,0.0023616212500000002
911,61,0.00404868
911,62,0.0181891325
911,63,0.00522224375
911,64,0.04729025
911,65,0.004766186249999999
911,66,0.00264132875
911,68,0.029147286249999994
911,69,0.0028244187499999996
911,70,0.0006510725
911,74,0.0043241550000000005
911,75,0.00821061125
911,77,0.01044281375
911,78,0.026960645
911,79,0.0047535337499999995
911,80,0.01195088875
911,81,0.11539409
911,82,0.041918395000000004
911,84,0.29750206749999997
911,85,0.338098625
911,86,0.45279684374999996
911,87,0.01066868875
911,88,0.02995341125
911,90,0.006778869999999999
911,91,0.00345669
911,93,0.01254021875
911,94,0.1197847275
911,95,0.01762691375
911,96,0.5066313275
911,97,3.63143994125
912,1,0.006886659999999999
912,5,0.00642078375
912,14,0.0037379037500000004
912,26,0.00172643125
912,28,0.00804136875
912,29,0.0006435049999999999
912,36,0.0008937899999999999
912,38,0.0036615925
912,42,0.00189853375
912,45,0.07325705749999999
912,49,0.0436493
912,55,0.0019699525
912,75,0.0008607799999999999
912,81,0.01702375125
912,84,0.026727084999999998
912,85,0.0023038525
912,86,0.00587125
912,87,0.00029225625
912,95,0.00471586
912,96,0.5413594599999999
912,97,0.0180899775
921,1,37.01310942875
921,2,0.10975250875
921,3,0.29907279625
921,8,0.00361094
921,10,0.0196829575
921,11,0.000418835
921,13,0.00399318875
921,16,0.010940278749999999
921,20,0.0007955125
921,30,0.00593714875
921,31,0.0006424250000000001
921,32,0.0047818875
921,41,0.0131655575
921,42,0.0067721100000000005
921,46,0.02008784375
921,47,0.0042463275
921,50,0.0015566649999999998
921,56,0.0027289799999999998
921,70,0.0017195887499999998
921,81,0.02975910375
921,84,0.00950400625
921,85,0.00257269
921,91,0.00026832
921,97,0.00352107875
931,1,0.08785951125
931,2,0.0013736337499999998
931,5,0.109950585
931,6,0.00047046125
931,7,0.04082472625
931,8,0.225962625
931,9,0.024330478750000002
931,10,0.004515148749999999
931,13,0.021808075
931,16,0.028918392499999997
931,17,0.044828685
931,19,0.00585974625
931,20,0.0032927449999999997
931,21,0.011019214999999999
931,22,0.01959684
931,23,0.24079653874999998
931,24,0.041279865000000006
931,25,0.00070563
931,27,0.0061994975
931,30,0.00117305875
931,31,0.0035247087499999997
931,32,0.0042118024999999995
931,33,0.00420154375
931,35,0.00933184875
931,36,0.0008882600000000001
931,41,37.445585613750005
931,42,1.7422390912499999
931,43,0.5932427075
931,46,0.0241553675
931,47,0.00418518375
931,49,0.030304678749999998
931,52,0.014442710000000001
931,74,0.012135957499999999
931,77,0.08669907125000001
931,78,0.00177636
931,81,0.005522286249999999
931,84,0.01467499375
931,86,0.00493221875
931,90,0.00884547625
931,94,0.0012321675
931,95,0.00372998125
931,97,0.0076890575
932,1,0.024284303750000003
932,2,0.0041918925
932,3,0.0030876175
932,7,0.00241641125
932,8,0.0220641025
932,10,0.94100693625
932,11,0.0610915675
932,12,0.08906714875
932,13,0.61587579125
932,14,0.25403672875
932,15,0.20817893375
932,16,0.23500099624999998
932,17,0.26600417
932,18,0.022441615
932,19,0.027767715
932,20,0.4884595425
932,21,0.343870755
932,22,0.3179799825
932,23,1.3240726137499998
932,24,0.538451385
932,25,0.5709630075000001
932,26,0.08483379375
932,27,0.31344260249999994
932,28,0.18582107
932,29,0.2186048075
932,30,0.088985075
932,31,0.28864722875
932,32,0.45802710625
932,33,0.0062522624999999995
932,35,0.01531955125
932,36,0.000089225
932,38,0.030182382499999997
932,41,0.06781605375000001
932,42,0.01467775375
932,43,0.03788331375
932,45,0.001786275
932,46,0.0858276425
932,47,0.019839241249999997
932,52,0.0536763
932,53,0.0012205975
932,56,0.004655407499999999
932,59,0.001484025
932,74,0.005598595
932,77,0.016476171249999998
932,78,0.0053071412499999995
932,81,0.0007467
932,82,0.0619187275
932,84,0.00572992375
932,85,0.00124945
932,90,0.00214552875
932,95,0.00244248125
933,1,0.0214725625
933,2,0.051723385
933,3,0.0416213225
933,5,0.00344981125
933,7,0.0005168125
933,8,0.0057142025
933,10,0.28269334
933,11,0.002879025
933,13,0.018068897499999997
933,14,0.01269823875
933,15,0.01554034125
933,16,0.0423715775
933,17,0.026795689999999997
933,18,0.004168481250000001
933,19,0.011499069999999998
933,20,0.032103269999999996
933,21,0.00597672
933,22,0.011829573749999999
933,23,0.105580895
933,24,0.02776691875
933,25,0.03956186875
933,26,0.0013788875
933,27,0.00396994
933,28,0.00040442124999999995
933,29,0.0057427187499999996
933,30,0.00170874375
933,31,0.017385868750000002
933,32,0.0278120475
933,33,0.00097505
933,35,0.03061214375
933,36,0.0032609974999999996
933,37,0.00256717875
933,38,0.029366395
933,41,0.025315191249999997
933,42,0.013421540000000001
933,43,0.00458317125
933,45,0.008869641250000001
933,46,1.35001287375
933,47,0.28605936499999995
933,49,1.27731812125
933,50,0.00669534
933,51,0.00459514375
933,52,0.56444064625
933,53,0.002729755
933,56,0.0028874412499999996
933,64,0.00162266875
933,73,0.0020456062499999996
933,77,0.08231044874999999
933,78,0.006121017500000001
933,82,0.00520953375
933,84,0.00742106375
933,85,0.00025051375
933,90,0.0019502175
933,94,0.0083572275
933,96,0.04231256375
941,10,0.051179105
941,28,0.00001699625
941,47,0.0134403625
941,55,0.01085983875
941,56,0.3654187075
941,84,0.000381505
941,85,0.02050327875
941,87,0.00038536875
941,96,0.0011581737499999998
941,97,0.00157354375
951,38,0.00693125125
951,42,0.0000760325
951,43,0.000012405
951,45,0.0004217875
951,46,0.00940571625
951,47,0.051314275
951,49,0.0049390375
951,53,0.003892715
951,56,0.02066841125
951,81,0.000011645
951,84,0.00422819125
951,94,0.00071808625
951,96,0.0040805625
952,10,0.0036760325000000003
952,16,0.01198076
952,20,0.0022919299999999997
952,38,0.02731387125
952,46,0.0981963575
952,47,1.09959119625
952,49,0.00102373625
952,56,0.0882516575
952,92,0.008372511249999999
952,95,0.00234182875
952,96,0.0012180812499999998
961,1,0.00556056875
961,5,0.00076172875
961,10,0.015448639999999998
961,13,0.0068272312499999994
961,14,0.01460440875
961,15,0.00094726375
961,16,0.00014165249999999999
961,17,0.00172611625
961,19,0.01142781375
961,20,0.0068879375
961,21,0.0012550912500000001
961,22,0.010293817499999998
961,23,0.00068386125
961,25,0.00210288375
961,27,0.022438424999999998
961,28,0.00042551875
961,35,0.010456243749999998
961,37,0.040828569999999995
961,38,0.49293212125
961,39,0.0093275675
961,41,0.00603489625
961,42,0.00536271125
961,45,0.00720475875
961,46,0.0682807375
961,47,0.03276425375
961,49,0.009830441249999999
961,52,0.0083324875
961,53,0.000252885
961,55,0.02232996625
961,56,0.01840223375
961,59,0.00945279
961,61,0.000432025
961,62,0.00328716
961,64,0.04730941874999999
961,66,0.0017614187499999999
961,68,0.00039013625
961,70,0.00025108625
961,74,0.005364315000000001
961,77,0.013559373750000001
961,78,0.08237593249999998
961,81,0.15960864249999998
961,82,0.00208598
961,84,0.55001361875
961,85,0.11681046
961,86,0.07342283749999999
961,88,0.00996572625
961,93,0.000129
961,94,0.0165154
961,96,0.01962722
961,97,0.03981783125
962,1,0.00774237
962,2,0.00175908875
962,10,0.0027986962499999997
962,11,0.0217543875
962,12,0.0027818025
962,13,0.02159428875
962,14,0.00319143625
962,16,0.00002332
962,17,0.021876415
962,22,0.0009242549999999999
962,23,0.01944234
962,25,0.003807475
962,26,0.008049849999999999
962,27,0.0016810949999999999
962,28,0.01185335125
962,29,0.01589468625
962,32,0.0024535325
962,35,0.0505702575
962,36,0.02166029
962,37,0.00105267875
962,38,0.026121
962,41,0.0029320525000000003
962,42,0.015880303749999998
962,43,0.0055332875
962,45,0.0015587425
962,46,0.04045018625
962,47,0.018451634999999997
962,49,0.01217675375
962,52,0.01427595875
962,53,0.04106052375
962,56,0.029722439999999996
962,59,0.00470459625
962,61,0.00578146625
962,64,0.0036350337499999994
962,73,0.00186338375
962,74,0.00419947875
962,77,0.0090781775
962,78,0.00705827
962,80,0.0028948674999999995
962,82,0.00180885625
962,84,0.06190808625
962,85,0.0206527075
962,86,0.0123088025
962,90,0.00176175375
962,94,0.00134669375
962,95,0.0020262362499999997
962,96,0.04200091875
962,97,0.00304977125
